PERMNO,date,TICKER,COMNAM,PRC,CFACPR
61241,20190416,AMD,ADVANCED MICRO DEVICES INC,27.93000,1
61241,20190417,AMD,ADVANCED MICRO DEVICES INC,27.49000,1
61241,20190418,AMD,ADVANCED MICRO DEVICES INC,27.68000,1
61241,20190422,AMD,ADVANCED MICRO DEVICES INC,28.18000,1
61241,20190423,AMD,ADVANCED MICRO DEVICES INC,27.97000,1
61241,20190424,AMD,ADVANCED MICRO DEVICES INC,28.46000,1
61241,20190425,AMD,ADVANCED MICRO DEVICES INC,27.66000,1
61241,20190426,AMD,ADVANCED MICRO DEVICES INC,27.88000,1
61241,20190429,AMD,ADVANCED MICRO DEVICES INC,27.69000,1
61241,20190430,AMD,ADVANCED MICRO DEVICES INC,27.63000,1
61241,20190501,AMD,ADVANCED MICRO DEVICES INC,26.81000,1
61241,20190502,AMD,ADVANCED MICRO DEVICES INC,28.29000,1
61241,20190503,AMD,ADVANCED MICRO DEVICES INC,28.22000,1
61241,20190506,AMD,ADVANCED MICRO DEVICES INC,27.42000,1
61241,20190507,AMD,ADVANCED MICRO DEVICES INC,26.66000,1
61241,20190508,AMD,ADVANCED MICRO DEVICES INC,27.09000,1
61241,20190509,AMD,ADVANCED MICRO DEVICES INC,27.21000,1
61241,20190510,AMD,ADVANCED MICRO DEVICES INC,27.96000,1
61241,20190513,AMD,ADVANCED MICRO DEVICES INC,26.24000,1
61241,20190514,AMD,ADVANCED MICRO DEVICES INC,27.32000,1
61241,20190515,AMD,ADVANCED MICRO DEVICES INC,27.58000,1
61241,20190516,AMD,ADVANCED MICRO DEVICES INC,28.01000,1
61241,20190517,AMD,ADVANCED MICRO DEVICES INC,27.50000,1
61241,20190520,AMD,ADVANCED MICRO DEVICES INC,26.68000,1
61241,20190521,AMD,ADVANCED MICRO DEVICES INC,27.35000,1
61241,20190522,AMD,ADVANCED MICRO DEVICES INC,27.41000,1
61241,20190523,AMD,ADVANCED MICRO DEVICES INC,26.36000,1
61241,20190524,AMD,ADVANCED MICRO DEVICES INC,26.44000,1
61241,20190528,AMD,ADVANCED MICRO DEVICES INC,29.03000,1
61241,20190529,AMD,ADVANCED MICRO DEVICES INC,28.09000,1
61241,20190530,AMD,ADVANCED MICRO DEVICES INC,28.03000,1
61241,20190531,AMD,ADVANCED MICRO DEVICES INC,27.41000,1
61241,20190603,AMD,ADVANCED MICRO DEVICES INC,27.58000,1
61241,20190604,AMD,ADVANCED MICRO DEVICES INC,29.57000,1
61241,20190605,AMD,ADVANCED MICRO DEVICES INC,29.50000,1
61241,20190606,AMD,ADVANCED MICRO DEVICES INC,31.82000,1
61241,20190607,AMD,ADVANCED MICRO DEVICES INC,32.41000,1
61241,20190610,AMD,ADVANCED MICRO DEVICES INC,33.23000,1
61241,20190611,AMD,ADVANCED MICRO DEVICES INC,32.41000,1
61241,20190612,AMD,ADVANCED MICRO DEVICES INC,32.18000,1
61241,20190613,AMD,ADVANCED MICRO DEVICES INC,31.39000,1
61241,20190614,AMD,ADVANCED MICRO DEVICES INC,30.36000,1
61241,20190617,AMD,ADVANCED MICRO DEVICES INC,29.20000,1
61241,20190618,AMD,ADVANCED MICRO DEVICES INC,30.45000,1
61241,20190619,AMD,ADVANCED MICRO DEVICES INC,30.50000,1
61241,20190620,AMD,ADVANCED MICRO DEVICES INC,30.01000,1
61241,20190621,AMD,ADVANCED MICRO DEVICES INC,29.10000,1
61241,20190624,AMD,ADVANCED MICRO DEVICES INC,29.26000,1
61241,20190625,AMD,ADVANCED MICRO DEVICES INC,28.86000,1
61241,20190626,AMD,ADVANCED MICRO DEVICES INC,29.92000,1
61241,20190627,AMD,ADVANCED MICRO DEVICES INC,30.74000,1
61241,20190628,AMD,ADVANCED MICRO DEVICES INC,30.37000,1
61241,20190701,AMD,ADVANCED MICRO DEVICES INC,31.20000,1
61241,20190702,AMD,ADVANCED MICRO DEVICES INC,31.24000,1
61241,20190703,AMD,ADVANCED MICRO DEVICES INC,31.19000,1
61241,20190705,AMD,ADVANCED MICRO DEVICES INC,31.50000,1
61241,20190708,AMD,ADVANCED MICRO DEVICES INC,32.04000,1
61241,20190709,AMD,ADVANCED MICRO DEVICES INC,33.15000,1
61241,20190710,AMD,ADVANCED MICRO DEVICES INC,33.79000,1
61241,20190711,AMD,ADVANCED MICRO DEVICES INC,33.06000,1
61241,20190712,AMD,ADVANCED MICRO DEVICES INC,33.21000,1
61241,20190715,AMD,ADVANCED MICRO DEVICES INC,34.39000,1
61241,20190716,AMD,ADVANCED MICRO DEVICES INC,33.85000,1
61241,20190717,AMD,ADVANCED MICRO DEVICES INC,33.60000,1
61241,20190718,AMD,ADVANCED MICRO DEVICES INC,33.00000,1
61241,20190719,AMD,ADVANCED MICRO DEVICES INC,32.51000,1
61241,20190722,AMD,ADVANCED MICRO DEVICES INC,32.85000,1
61241,20190723,AMD,ADVANCED MICRO DEVICES INC,33.49000,1
61241,20190724,AMD,ADVANCED MICRO DEVICES INC,34.11000,1
61241,20190725,AMD,ADVANCED MICRO DEVICES INC,33.67000,1
61241,20190726,AMD,ADVANCED MICRO DEVICES INC,34.02000,1
61241,20190729,AMD,ADVANCED MICRO DEVICES INC,33.48000,1
61241,20190730,AMD,ADVANCED MICRO DEVICES INC,33.87000,1
61241,20190731,AMD,ADVANCED MICRO DEVICES INC,30.45000,1
61241,20190801,AMD,ADVANCED MICRO DEVICES INC,29.86000,1
61241,20190802,AMD,ADVANCED MICRO DEVICES INC,29.44000,1
61241,20190805,AMD,ADVANCED MICRO DEVICES INC,27.99000,1
61241,20190806,AMD,ADVANCED MICRO DEVICES INC,28.86000,1
61241,20190807,AMD,ADVANCED MICRO DEVICES INC,29.19000,1
61241,20190808,AMD,ADVANCED MICRO DEVICES INC,33.92000,1
61241,20190809,AMD,ADVANCED MICRO DEVICES INC,34.19000,1
61241,20190812,AMD,ADVANCED MICRO DEVICES INC,32.43000,1
61241,20190813,AMD,ADVANCED MICRO DEVICES INC,32.11000,1
61241,20190814,AMD,ADVANCED MICRO DEVICES INC,30.24000,1
61241,20190815,AMD,ADVANCED MICRO DEVICES INC,29.67000,1
61241,20190816,AMD,ADVANCED MICRO DEVICES INC,31.18000,1
61241,20190819,AMD,ADVANCED MICRO DEVICES INC,31.48000,1
61241,20190820,AMD,ADVANCED MICRO DEVICES INC,30.72000,1
61241,20190821,AMD,ADVANCED MICRO DEVICES INC,31.70000,1
61241,20190822,AMD,ADVANCED MICRO DEVICES INC,31.90000,1
61241,20190823,AMD,ADVANCED MICRO DEVICES INC,29.54000,1
61241,20190826,AMD,ADVANCED MICRO DEVICES INC,30.28000,1
61241,20190827,AMD,ADVANCED MICRO DEVICES INC,30.20000,1
61241,20190828,AMD,ADVANCED MICRO DEVICES INC,30.78000,1
61241,20190829,AMD,ADVANCED MICRO DEVICES INC,31.45000,1
61241,20190830,AMD,ADVANCED MICRO DEVICES INC,31.45000,1
61241,20190903,AMD,ADVANCED MICRO DEVICES INC,30.90000,1
61241,20190904,AMD,ADVANCED MICRO DEVICES INC,30.95000,1
61241,20190905,AMD,ADVANCED MICRO DEVICES INC,31.50000,1
61241,20190906,AMD,ADVANCED MICRO DEVICES INC,30.56000,1
61241,20190909,AMD,ADVANCED MICRO DEVICES INC,30.50000,1
61241,20190910,AMD,ADVANCED MICRO DEVICES INC,30.23000,1
61241,20190911,AMD,ADVANCED MICRO DEVICES INC,29.76000,1
61241,20190912,AMD,ADVANCED MICRO DEVICES INC,30.21000,1
61241,20190913,AMD,ADVANCED MICRO DEVICES INC,30.69000,1
61241,20190916,AMD,ADVANCED MICRO DEVICES INC,30.83000,1
61241,20190917,AMD,ADVANCED MICRO DEVICES INC,30.99000,1
61241,20190918,AMD,ADVANCED MICRO DEVICES INC,30.42000,1
61241,20190919,AMD,ADVANCED MICRO DEVICES INC,30.29000,1
61241,20190920,AMD,ADVANCED MICRO DEVICES INC,30.05000,1
61241,20190923,AMD,ADVANCED MICRO DEVICES INC,30.64000,1
61241,20190924,AMD,ADVANCED MICRO DEVICES INC,29.52000,1
61241,20190925,AMD,ADVANCED MICRO DEVICES INC,29.54000,1
61241,20190926,AMD,ADVANCED MICRO DEVICES INC,29.47000,1
61241,20190927,AMD,ADVANCED MICRO DEVICES INC,28.72000,1
61241,20190930,AMD,ADVANCED MICRO DEVICES INC,28.99000,1
61241,20191001,AMD,ADVANCED MICRO DEVICES INC,28.76000,1
61241,20191002,AMD,ADVANCED MICRO DEVICES INC,28.31000,1
61241,20191003,AMD,ADVANCED MICRO DEVICES INC,28.68000,1
61241,20191004,AMD,ADVANCED MICRO DEVICES INC,29.01000,1
61241,20191007,AMD,ADVANCED MICRO DEVICES INC,28.93000,1
61241,20191008,AMD,ADVANCED MICRO DEVICES INC,28.23000,1
61241,20191009,AMD,ADVANCED MICRO DEVICES INC,28.46000,1
61241,20191010,AMD,ADVANCED MICRO DEVICES INC,28.38000,1
61241,20191011,AMD,ADVANCED MICRO DEVICES INC,29.75000,1
61241,20191014,AMD,ADVANCED MICRO DEVICES INC,30.53000,1
61241,20191015,AMD,ADVANCED MICRO DEVICES INC,30.72000,1
61241,20191016,AMD,ADVANCED MICRO DEVICES INC,30.81000,1
61241,20191017,AMD,ADVANCED MICRO DEVICES INC,31.14000,1
61241,20191018,AMD,ADVANCED MICRO DEVICES INC,30.97000,1
61241,20191021,AMD,ADVANCED MICRO DEVICES INC,32.03000,1
61241,20191022,AMD,ADVANCED MICRO DEVICES INC,31.51000,1
61241,20191023,AMD,ADVANCED MICRO DEVICES INC,31.36000,1
61241,20191024,AMD,ADVANCED MICRO DEVICES INC,31.72000,1
61241,20191025,AMD,ADVANCED MICRO DEVICES INC,32.71000,1
61241,20191028,AMD,ADVANCED MICRO DEVICES INC,33.69000,1
61241,20191029,AMD,ADVANCED MICRO DEVICES INC,33.03000,1
61241,20191030,AMD,ADVANCED MICRO DEVICES INC,33.13000,1
61241,20191031,AMD,ADVANCED MICRO DEVICES INC,33.93000,1
61241,20191101,AMD,ADVANCED MICRO DEVICES INC,34.89000,1
61241,20191104,AMD,ADVANCED MICRO DEVICES INC,36.29000,1
61241,20191105,AMD,ADVANCED MICRO DEVICES INC,36.15000,1
61241,20191106,AMD,ADVANCED MICRO DEVICES INC,35.93000,1
61241,20191107,AMD,ADVANCED MICRO DEVICES INC,36.28000,1
61241,20191108,AMD,ADVANCED MICRO DEVICES INC,36.29000,1
61241,20191111,AMD,ADVANCED MICRO DEVICES INC,36.31000,1
61241,20191112,AMD,ADVANCED MICRO DEVICES INC,36.71000,1
61241,20191113,AMD,ADVANCED MICRO DEVICES INC,37.52000,1
61241,20191114,AMD,ADVANCED MICRO DEVICES INC,38.35000,1
61241,20191115,AMD,ADVANCED MICRO DEVICES INC,38.56000,1
61241,20191118,AMD,ADVANCED MICRO DEVICES INC,39.88000,1
61241,20191119,AMD,ADVANCED MICRO DEVICES INC,41.29000,1
61241,20191120,AMD,ADVANCED MICRO DEVICES INC,40.98000,1
61241,20191121,AMD,ADVANCED MICRO DEVICES INC,39.52000,1
61241,20191122,AMD,ADVANCED MICRO DEVICES INC,39.15000,1
61241,20191125,AMD,ADVANCED MICRO DEVICES INC,39.79000,1
61241,20191126,AMD,ADVANCED MICRO DEVICES INC,38.99000,1
61241,20191127,AMD,ADVANCED MICRO DEVICES INC,39.41000,1
61241,20191129,AMD,ADVANCED MICRO DEVICES INC,39.15000,1
61241,20191202,AMD,ADVANCED MICRO DEVICES INC,38.73000,1
61241,20191203,AMD,ADVANCED MICRO DEVICES INC,38.90000,1
61241,20191204,AMD,ADVANCED MICRO DEVICES INC,39.69000,1
61241,20191205,AMD,ADVANCED MICRO DEVICES INC,39.62000,1
61241,20191206,AMD,ADVANCED MICRO DEVICES INC,39.63000,1
61241,20191209,AMD,ADVANCED MICRO DEVICES INC,38.93000,1
61241,20191210,AMD,ADVANCED MICRO DEVICES INC,39.44000,1
61241,20191211,AMD,ADVANCED MICRO DEVICES INC,39.47000,1
61241,20191212,AMD,ADVANCED MICRO DEVICES INC,42.59000,1
61241,20191213,AMD,ADVANCED MICRO DEVICES INC,41.15000,1
61241,20191216,AMD,ADVANCED MICRO DEVICES INC,42.35000,1
61241,20191217,AMD,ADVANCED MICRO DEVICES INC,42.77000,1
61241,20191218,AMD,ADVANCED MICRO DEVICES INC,42.30000,1
61241,20191219,AMD,ADVANCED MICRO DEVICES INC,42.83000,1
61241,20191220,AMD,ADVANCED MICRO DEVICES INC,44.15000,1
61241,20191223,AMD,ADVANCED MICRO DEVICES INC,45.46000,1
61241,20191224,AMD,ADVANCED MICRO DEVICES INC,46.54000,1
61241,20191226,AMD,ADVANCED MICRO DEVICES INC,46.63000,1
61241,20191227,AMD,ADVANCED MICRO DEVICES INC,46.18000,1
61241,20191230,AMD,ADVANCED MICRO DEVICES INC,45.52000,1
61241,20191231,AMD,ADVANCED MICRO DEVICES INC,45.86000,1
61241,20200102,AMD,ADVANCED MICRO DEVICES INC,49.10000,1
61241,20200103,AMD,ADVANCED MICRO DEVICES INC,48.60000,1
61241,20200106,AMD,ADVANCED MICRO DEVICES INC,48.39000,1
61241,20200107,AMD,ADVANCED MICRO DEVICES INC,48.25000,1
61241,20200108,AMD,ADVANCED MICRO DEVICES INC,47.83000,1
61241,20200109,AMD,ADVANCED MICRO DEVICES INC,48.97000,1
61241,20200110,AMD,ADVANCED MICRO DEVICES INC,48.16500,1
61241,20200113,AMD,ADVANCED MICRO DEVICES INC,48.74500,1
61241,20200114,AMD,ADVANCED MICRO DEVICES INC,48.21000,1
61241,20200115,AMD,ADVANCED MICRO DEVICES INC,48.54500,1
61241,20200116,AMD,ADVANCED MICRO DEVICES INC,49.77000,1
61241,20200117,AMD,ADVANCED MICRO DEVICES INC,50.93000,1
61241,20200121,AMD,ADVANCED MICRO DEVICES INC,51.05000,1
61241,20200122,AMD,ADVANCED MICRO DEVICES INC,51.43000,1
61241,20200123,AMD,ADVANCED MICRO DEVICES INC,51.71000,1
61241,20200124,AMD,ADVANCED MICRO DEVICES INC,50.35000,1
61241,20200127,AMD,ADVANCED MICRO DEVICES INC,49.26000,1
61241,20200128,AMD,ADVANCED MICRO DEVICES INC,50.53000,1
61241,20200129,AMD,ADVANCED MICRO DEVICES INC,47.51000,1
61241,20200130,AMD,ADVANCED MICRO DEVICES INC,48.78000,1
61241,20200131,AMD,ADVANCED MICRO DEVICES INC,47.00000,1
61241,20200203,AMD,ADVANCED MICRO DEVICES INC,48.02000,1
61241,20200204,AMD,ADVANCED MICRO DEVICES INC,49.45000,1
61241,20200205,AMD,ADVANCED MICRO DEVICES INC,49.84000,1
61241,20200206,AMD,ADVANCED MICRO DEVICES INC,49.32000,1
61241,20200207,AMD,ADVANCED MICRO DEVICES INC,49.73000,1
61241,20200210,AMD,ADVANCED MICRO DEVICES INC,52.26000,1
61241,20200211,AMD,ADVANCED MICRO DEVICES INC,53.80000,1
61241,20200212,AMD,ADVANCED MICRO DEVICES INC,53.89000,1
61241,20200213,AMD,ADVANCED MICRO DEVICES INC,54.53000,1
61241,20200214,AMD,ADVANCED MICRO DEVICES INC,55.31000,1
61241,20200218,AMD,ADVANCED MICRO DEVICES INC,56.89000,1
61241,20200219,AMD,ADVANCED MICRO DEVICES INC,58.90000,1
61241,20200220,AMD,ADVANCED MICRO DEVICES INC,57.27000,1
61241,20200221,AMD,ADVANCED MICRO DEVICES INC,53.28000,1
61241,20200224,AMD,ADVANCED MICRO DEVICES INC,49.12000,1
61241,20200225,AMD,ADVANCED MICRO DEVICES INC,47.57000,1
61241,20200226,AMD,ADVANCED MICRO DEVICES INC,47.49000,1
61241,20200227,AMD,ADVANCED MICRO DEVICES INC,44.01000,1
61241,20200228,AMD,ADVANCED MICRO DEVICES INC,45.48000,1
61241,20200302,AMD,ADVANCED MICRO DEVICES INC,47.46000,1
61241,20200303,AMD,ADVANCED MICRO DEVICES INC,46.75000,1
61241,20200304,AMD,ADVANCED MICRO DEVICES INC,50.11000,1
61241,20200305,AMD,ADVANCED MICRO DEVICES INC,48.11000,1
61241,20200306,AMD,ADVANCED MICRO DEVICES INC,48.59000,1
61241,20200309,AMD,ADVANCED MICRO DEVICES INC,43.27000,1
61241,20200310,AMD,ADVANCED MICRO DEVICES INC,45.38000,1
61241,20200311,AMD,ADVANCED MICRO DEVICES INC,45.70000,1
61241,20200312,AMD,ADVANCED MICRO DEVICES INC,39.01000,1
61241,20200313,AMD,ADVANCED MICRO DEVICES INC,43.90000,1
61241,20200316,AMD,ADVANCED MICRO DEVICES INC,38.71000,1
61241,20200317,AMD,ADVANCED MICRO DEVICES INC,41.88000,1
61241,20200318,AMD,ADVANCED MICRO DEVICES INC,39.12000,1
61241,20200319,AMD,ADVANCED MICRO DEVICES INC,39.82000,1
61241,20200320,AMD,ADVANCED MICRO DEVICES INC,39.61000,1
61241,20200323,AMD,ADVANCED MICRO DEVICES INC,41.64000,1
61241,20200324,AMD,ADVANCED MICRO DEVICES INC,46.22000,1
61241,20200325,AMD,ADVANCED MICRO DEVICES INC,44.63000,1
61241,20200326,AMD,ADVANCED MICRO DEVICES INC,47.50000,1
61241,20200327,AMD,ADVANCED MICRO DEVICES INC,46.58000,1
61241,20200330,AMD,ADVANCED MICRO DEVICES INC,47.86000,1
61241,20200331,AMD,ADVANCED MICRO DEVICES INC,45.48000,1
61241,20200401,AMD,ADVANCED MICRO DEVICES INC,43.66000,1
61241,20200402,AMD,ADVANCED MICRO DEVICES INC,44.49000,1
61241,20200403,AMD,ADVANCED MICRO DEVICES INC,42.59000,1
61241,20200406,AMD,ADVANCED MICRO DEVICES INC,47.52000,1
61241,20200407,AMD,ADVANCED MICRO DEVICES INC,47.56000,1
61241,20200408,AMD,ADVANCED MICRO DEVICES INC,48.79000,1
61241,20200409,AMD,ADVANCED MICRO DEVICES INC,48.38000,1
61241,20200413,AMD,ADVANCED MICRO DEVICES INC,50.94000,1
61241,20200414,AMD,ADVANCED MICRO DEVICES INC,54.93000,1
61241,20200415,AMD,ADVANCED MICRO DEVICES INC,54.99000,1
61241,20200416,AMD,ADVANCED MICRO DEVICES INC,56.95000,1
61241,20200417,AMD,ADVANCED MICRO DEVICES INC,56.60000,1
61241,20200420,AMD,ADVANCED MICRO DEVICES INC,56.97000,1
61241,20200421,AMD,ADVANCED MICRO DEVICES INC,52.92000,1
61241,20200422,AMD,ADVANCED MICRO DEVICES INC,55.92000,1
61241,20200423,AMD,ADVANCED MICRO DEVICES INC,55.90000,1
61241,20200424,AMD,ADVANCED MICRO DEVICES INC,56.18000,1
61241,20200427,AMD,ADVANCED MICRO DEVICES INC,56.49000,1
61241,20200428,AMD,ADVANCED MICRO DEVICES INC,55.51000,1
61241,20200429,AMD,ADVANCED MICRO DEVICES INC,53.66000,1
61241,20200430,AMD,ADVANCED MICRO DEVICES INC,52.39000,1
61241,20200501,AMD,ADVANCED MICRO DEVICES INC,49.88000,1
61241,20200504,AMD,ADVANCED MICRO DEVICES INC,52.56000,1
61241,20200505,AMD,ADVANCED MICRO DEVICES INC,52.19000,1
61241,20200506,AMD,ADVANCED MICRO DEVICES INC,52.16000,1
61241,20200507,AMD,ADVANCED MICRO DEVICES INC,51.95000,1
61241,20200508,AMD,ADVANCED MICRO DEVICES INC,53.19000,1
61241,20200511,AMD,ADVANCED MICRO DEVICES INC,55.74000,1
61241,20200512,AMD,ADVANCED MICRO DEVICES INC,53.76000,1
61241,20200513,AMD,ADVANCED MICRO DEVICES INC,52.18000,1
61241,20200514,AMD,ADVANCED MICRO DEVICES INC,54.51000,1
61241,20200515,AMD,ADVANCED MICRO DEVICES INC,54.20000,1
61241,20200518,AMD,ADVANCED MICRO DEVICES INC,54.59000,1
61241,20200519,AMD,ADVANCED MICRO DEVICES INC,55.47000,1
61241,20200520,AMD,ADVANCED MICRO DEVICES INC,56.39000,1
61241,20200521,AMD,ADVANCED MICRO DEVICES INC,54.65000,1
61241,20200522,AMD,ADVANCED MICRO DEVICES INC,55.17000,1
61241,20200526,AMD,ADVANCED MICRO DEVICES INC,53.19000,1
61241,20200527,AMD,ADVANCED MICRO DEVICES INC,52.74000,1
61241,20200528,AMD,ADVANCED MICRO DEVICES INC,51.74000,1
61241,20200529,AMD,ADVANCED MICRO DEVICES INC,53.80000,1
61241,20200601,AMD,ADVANCED MICRO DEVICES INC,53.63000,1
61241,20200602,AMD,ADVANCED MICRO DEVICES INC,53.54000,1
61241,20200603,AMD,ADVANCED MICRO DEVICES INC,52.73000,1
61241,20200604,AMD,ADVANCED MICRO DEVICES INC,52.63000,1
61241,20200605,AMD,ADVANCED MICRO DEVICES INC,53.10000,1
61241,20200608,AMD,ADVANCED MICRO DEVICES INC,52.97000,1
61241,20200609,AMD,ADVANCED MICRO DEVICES INC,56.39000,1
61241,20200610,AMD,ADVANCED MICRO DEVICES INC,57.44000,1
61241,20200611,AMD,ADVANCED MICRO DEVICES INC,52.83000,1
61241,20200612,AMD,ADVANCED MICRO DEVICES INC,53.50000,1
61241,20200615,AMD,ADVANCED MICRO DEVICES INC,54.68000,1
61241,20200616,AMD,ADVANCED MICRO DEVICES INC,54.46000,1
61241,20200617,AMD,ADVANCED MICRO DEVICES INC,54.55000,1
61241,20200618,AMD,ADVANCED MICRO DEVICES INC,54.04000,1
61241,20200619,AMD,ADVANCED MICRO DEVICES INC,54.23000,1
61241,20200622,AMD,ADVANCED MICRO DEVICES INC,54.76000,1
61241,20200623,AMD,ADVANCED MICRO DEVICES INC,53.99000,1
61241,20200624,AMD,ADVANCED MICRO DEVICES INC,52.39000,1
61241,20200625,AMD,ADVANCED MICRO DEVICES INC,51.93000,1
61241,20200626,AMD,ADVANCED MICRO DEVICES INC,50.10000,1
61241,20200629,AMD,ADVANCED MICRO DEVICES INC,50.28000,1
61241,20200630,AMD,ADVANCED MICRO DEVICES INC,52.61000,1
61241,20200701,AMD,ADVANCED MICRO DEVICES INC,52.58000,1
61241,20200702,AMD,ADVANCED MICRO DEVICES INC,52.34000,1
61241,20200706,AMD,ADVANCED MICRO DEVICES INC,53.40000,1
61241,20200707,AMD,ADVANCED MICRO DEVICES INC,52.93000,1
61241,20200708,AMD,ADVANCED MICRO DEVICES INC,53.43000,1
61241,20200709,AMD,ADVANCED MICRO DEVICES INC,57.25500,1
61241,20200710,AMD,ADVANCED MICRO DEVICES INC,55.88000,1
61241,20200713,AMD,ADVANCED MICRO DEVICES INC,53.59000,1
61241,20200714,AMD,ADVANCED MICRO DEVICES INC,54.72000,1
61241,20200715,AMD,ADVANCED MICRO DEVICES INC,55.34000,1
61241,20200716,AMD,ADVANCED MICRO DEVICES INC,54.92000,1
61241,20200717,AMD,ADVANCED MICRO DEVICES INC,55.04000,1
61241,20200720,AMD,ADVANCED MICRO DEVICES INC,57.46000,1
61241,20200721,AMD,ADVANCED MICRO DEVICES INC,57.00000,1
61241,20200722,AMD,ADVANCED MICRO DEVICES INC,61.79000,1
61241,20200723,AMD,ADVANCED MICRO DEVICES INC,59.57000,1
61241,20200724,AMD,ADVANCED MICRO DEVICES INC,69.40000,1
61241,20200727,AMD,ADVANCED MICRO DEVICES INC,68.97000,1
61241,20200728,AMD,ADVANCED MICRO DEVICES INC,67.61000,1
61241,20200729,AMD,ADVANCED MICRO DEVICES INC,76.09000,1
61241,20200730,AMD,ADVANCED MICRO DEVICES INC,78.20000,1
61241,20200731,AMD,ADVANCED MICRO DEVICES INC,77.43000,1
61241,20200803,AMD,ADVANCED MICRO DEVICES INC,77.67000,1
61241,20200804,AMD,ADVANCED MICRO DEVICES INC,85.04000,1
61241,20200805,AMD,ADVANCED MICRO DEVICES INC,85.31000,1
61241,20200806,AMD,ADVANCED MICRO DEVICES INC,86.71000,1
61241,20200807,AMD,ADVANCED MICRO DEVICES INC,84.85000,1
61241,20200810,AMD,ADVANCED MICRO DEVICES INC,82.24000,1
61241,20200811,AMD,ADVANCED MICRO DEVICES INC,76.88000,1
61241,20200812,AMD,ADVANCED MICRO DEVICES INC,82.61000,1
61241,20200813,AMD,ADVANCED MICRO DEVICES INC,81.84000,1
61241,20200814,AMD,ADVANCED MICRO DEVICES INC,81.30000,1
61241,20200817,AMD,ADVANCED MICRO DEVICES INC,82.42000,1
61241,20200818,AMD,ADVANCED MICRO DEVICES INC,81.66000,1
61241,20200819,AMD,ADVANCED MICRO DEVICES INC,81.09000,1
61241,20200820,AMD,ADVANCED MICRO DEVICES INC,82.77000,1
61241,20200821,AMD,ADVANCED MICRO DEVICES INC,83.81000,1
61241,20200824,AMD,ADVANCED MICRO DEVICES INC,83.08000,1
61241,20200825,AMD,ADVANCED MICRO DEVICES INC,86.35000,1
61241,20200826,AMD,ADVANCED MICRO DEVICES INC,86.02000,1
61241,20200827,AMD,ADVANCED MICRO DEVICES INC,83.80000,1
61241,20200828,AMD,ADVANCED MICRO DEVICES INC,85.55000,1
61241,20200831,AMD,ADVANCED MICRO DEVICES INC,90.82000,1
61241,20200901,AMD,ADVANCED MICRO DEVICES INC,92.18000,1
61241,20200902,AMD,ADVANCED MICRO DEVICES INC,90.22000,1
61241,20200903,AMD,ADVANCED MICRO DEVICES INC,82.54000,1
61241,20200904,AMD,ADVANCED MICRO DEVICES INC,82.01000,1
61241,20200908,AMD,ADVANCED MICRO DEVICES INC,78.69000,1
61241,20200909,AMD,ADVANCED MICRO DEVICES INC,81.91000,1
61241,20200910,AMD,ADVANCED MICRO DEVICES INC,78.98000,1
61241,20200911,AMD,ADVANCED MICRO DEVICES INC,76.34000,1
61241,20200914,AMD,ADVANCED MICRO DEVICES INC,77.90000,1
61241,20200915,AMD,ADVANCED MICRO DEVICES INC,78.93000,1
61241,20200916,AMD,ADVANCED MICRO DEVICES INC,76.66000,1
61241,20200917,AMD,ADVANCED MICRO DEVICES INC,76.55000,1
61241,20200918,AMD,ADVANCED MICRO DEVICES INC,74.93000,1
61241,20200921,AMD,ADVANCED MICRO DEVICES INC,77.94000,1
61241,20200922,AMD,ADVANCED MICRO DEVICES INC,77.70000,1
61241,20200923,AMD,ADVANCED MICRO DEVICES INC,74.73000,1
61241,20200924,AMD,ADVANCED MICRO DEVICES INC,75.82000,1
61241,20200925,AMD,ADVANCED MICRO DEVICES INC,78.05500,1
61241,20200928,AMD,ADVANCED MICRO DEVICES INC,79.48000,1
61241,20200929,AMD,ADVANCED MICRO DEVICES INC,81.77000,1
61241,20200930,AMD,ADVANCED MICRO DEVICES INC,81.99000,1
61241,20201001,AMD,ADVANCED MICRO DEVICES INC,84.86000,1
61241,20201002,AMD,ADVANCED MICRO DEVICES INC,81.80000,1
61241,20201005,AMD,ADVANCED MICRO DEVICES INC,86.15000,1
61241,20201006,AMD,ADVANCED MICRO DEVICES INC,84.48000,1
61241,20201007,AMD,ADVANCED MICRO DEVICES INC,86.69000,1
61241,20201008,AMD,ADVANCED MICRO DEVICES INC,86.51000,1
61241,20201009,AMD,ADVANCED MICRO DEVICES INC,83.10000,1
61241,20201012,AMD,ADVANCED MICRO DEVICES INC,84.29000,1
61241,20201013,AMD,ADVANCED MICRO DEVICES INC,85.28000,1
61241,20201014,AMD,ADVANCED MICRO DEVICES INC,84.21000,1
61241,20201015,AMD,ADVANCED MICRO DEVICES INC,83.13000,1
61241,20201016,AMD,ADVANCED MICRO DEVICES INC,83.17000,1
61241,20201019,AMD,ADVANCED MICRO DEVICES INC,82.00000,1
61241,20201020,AMD,ADVANCED MICRO DEVICES INC,81.56000,1
61241,20201021,AMD,ADVANCED MICRO DEVICES INC,79.20000,1
61241,20201022,AMD,ADVANCED MICRO DEVICES INC,79.42000,1
61241,20201023,AMD,ADVANCED MICRO DEVICES INC,81.96000,1
61241,20201026,AMD,ADVANCED MICRO DEVICES INC,82.23000,1
61241,20201027,AMD,ADVANCED MICRO DEVICES INC,78.88000,1
